"pathway","pval","padj","NES","size"
"REACTOME_INTERLEUKIN_1_SIGNALING",0.00210970464135021,0.0150317572335921,1.78593112240629,95
"REACTOME_INTERLEUKIN_23_SIGNALING",0.604166666666667,0.76146449704142,-0.886455253364864,9
"REACTOME_INTERLEUKIN_27_SIGNALING",0.920754716981132,0.96306228201955,-0.619828283213028,11
"REACTOME_INTERLEUKIN_21_SIGNALING",0.604562737642586,0.761641775940089,-0.887717509930871,10
"REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX",0.321705426356589,0.508386635609618,-1.14436362671769,7
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY",0.15719696969697,0.320847230974961,-1.24557073268651,31
"REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS",0.121399176954733,0.268252161079486,1.3386867937477,17
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS",0.673189823874755,0.805235481265351,-0.843031640469656,8
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS",0.183070866141732,0.352659769273027,-1.26630309354648,5
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",0.29182156133829,0.478138404346583,-1.10880813132536,44
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS",0.488372093023256,0.668035209020873,-0.99042730795966,7
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K",0.0226415094339623,0.0845018537322597,-1.63376167561593,11
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG",0.58206106870229,0.745122487776127,-0.915275217387131,6
"REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5",0.553435114503817,0.722883710665958,-0.936052449898218,6
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS",0.082089552238806,0.204674786602107,-1.44968430315305,12
"REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS",0.135496183206107,0.290603936006064,-1.32610937457823,6
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K",0.236641221374046,0.418543370188259,-1.24525096027884,6
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3",0.742424242424242,0.851503496503497,-0.802609183277569,9
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS",0.623106060606061,0.773528202060237,-0.864615737360386,9
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX",0.121442125237192,0.268252161079486,-1.26902673803535,35
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE",0.0413385826771654,0.127215328734063,-1.5130443713867,5
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE",0.015748031496063,0.064684063252424,-1.60994861672865,5
"REACTOME_NGF_STIMULATED_TRANSCRIPTION",0.259328358208955,0.444179876036246,-1.12674529356335,39
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN",0.896946564885496,0.949483371135445,-0.642798020972344,6
"REACTOME_NTRK2_ACTIVATES_RAC1",0.840551181102362,0.91378914402014,-0.706423733322122,5
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5",0.761506276150628,0.863098333516219,0.765937579111311,6
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT",0.00578034682080925,0.0305079543710676,-1.78413291096803,58
"REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS",0.00193798449612403,0.0150317572335921,-1.77404393394877,7
"REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS",0.325842696629214,0.512317552325321,-1.08310636203887,20
"REACTOME_SIGNALING_BY_NTRK3_TRKC",0.524253731343284,0.699787209877203,-0.949665267696493,16
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS",0.217054263565891,0.395552840562004,-1.25205575136177,7
"REACTOME_RHOF_GTPASE_CYCLE",0.343347639484979,0.52992816608286,1.04551655152886,41
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.640316205533597,0.787287171346228,-0.909027064462773,57
"REACTOME_MEIOTIC_RECOMBINATION",0.00210526315789474,0.0150317572335921,2.01009563509383,49
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",0.112570356472795,0.255857319361186,-1.29090251012065,27
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL",0.0205992509363296,0.0797178936317063,-1.59539911951043,20
"REACTOME_REGULATION_OF_IFNA_SIGNALING",0.534782608695652,0.707013854527462,0.954250901047462,14
"REACTOME_INTERFERON_SIGNALING",0.0625,0.17240980573543,1.2365697346191,175
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",0.179190751445087,0.34833560678569,-1.17487472272326,58
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT",0.108571428571429,0.249237875288684,-1.30740502968747,29
"REACTOME_IRON_UPTAKE_AND_TRANSPORT",0.54296875,0.713028938321997,-0.955919596230091,54
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING",0.427672955974843,0.61195813566074,1.03160620769083,29
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY",0.263837638376384,0.449579335793358,-1.14497579055274,14
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",0.0021551724137931,0.0150317572335921,2.50837091974402,105
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",0.736434108527132,0.846586935862724,-0.829799943505358,17
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION",0.829944547134935,0.907885047526184,-0.767390408777749,23
"REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10",0.213207547169811,0.390713877015247,-1.24879217587353,11
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",0.173996175908222,0.342818391428184,-1.20113898652014,33
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES",0.00584795321637427,0.0305940289319791,-1.73167703840406,53
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON",0.341328413284133,0.528474209975745,-1.07941722094427,14
"REACTOME_IRAK1_RECRUITS_IKK_COMPLEX",0.771863117870722,0.870861180796262,-0.774215503570709,10
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",0.0773694390715667,0.197869354469479,-1.42378784053524,18
"REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX",0.314393939393939,0.501349052017501,-1.11049228765715,9
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX",0.138376383763838,0.293901977481313,-1.3456948049021,14
"REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS",0.80511811023622,0.894199584393897,-0.744824626295879,5
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",0.988527724665392,0.995202456094598,-0.781054313767383,177
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K",0.58206106870229,0.745122487776127,-0.915277581471891,6
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",0.0986460348162476,0.232145516578438,-1.38203736528954,18
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",0.00205338809034908,0.0150317572335921,2.06511466739791,51
"REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR",0.730769230769231,0.842999553637852,0.786298466934423,5
"REACTOME_FLT3_SIGNALING",0.0191204588910134,0.0750226426486867,-1.54680753491724,36
"REACTOME_PROTEIN_LOCALIZATION",0.0457875457875458,0.136978278469674,-1.29422080718481,148
"REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE",0.964419475655431,0.98287726466319,-0.632620789417188,20
"REACTOME_HCMV_INFECTION",0.00212314225053079,0.0150317572335921,1.77733024540752,114
"REACTOME_HCMV_EARLY_EVENTS",0.00215982721382289,0.0150317572335921,2.08324720758462,92
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS",0.0246212121212121,0.0885282402711462,-1.49216146409327,38
"REACTOME_HCMV_LATE_EVENTS",0.00210526315789474,0.0150317572335921,1.97105088287147,73
"REACTOME_AUTOPHAGY",0.364661654135338,0.553113455051668,-1.03191089702597,138
"REACTOME_LIPOPHAGY",0.829545454545455,0.907781484570475,-0.716958592048703,9
"REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY",0.678038379530917,0.808236002291284,0.865400709094611,19
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION",0.00194931773879142,0.0150317572335921,-1.79263617993983,63
"REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS",0.65450643776824,0.797275747508306,0.832838398587555,12
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES",0.0261194029850746,0.0926136262800149,-1.58109831582109,16
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES",0.00376647834274953,0.0243779813363745,-1.81636252902926,28
"REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY",0.501930501930502,0.681324569294564,-0.963781739842927,30
"REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION",0.00217864923747277,0.0150317572335921,2.53306688318552,26
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS",0.0308008213552361,0.104136110296275,1.44762041206171,52
"REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION",0.0206378986866792,0.0797178936317063,-1.61009924989348,19
"REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION",0.0473484848484848,0.140072601010101,-1.55770345182044,9
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES",0.00387596899224806,0.0243779813363745,-1.88734103913535,17
"REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS",0.414728682170543,0.600326745542039,-1.05623407979045,7
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.0649350649350649,0.176998504237992,-1.41570733690792,25
"REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION",0.965714285714286,0.983860608131192,-0.664925092933603,29
"REACTOME_LONG_TERM_POTENTIATION",0.050656660412758,0.147086817284172,-1.48908247256458,21
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS",0.174168297455969,0.342818391428184,-1.30217194030374,8
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS",0.0708661417322835,0.187675696843401,-1.44716412031079,5
"REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",0.0021505376344086,0.0150317572335921,2.39546891397593,94
"REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2",0.726235741444867,0.839714521532262,-0.807251974224193,10
"REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM",0.569029850746269,0.733930369777411,-0.905779990947694,12
"REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ",0.169291338582677,0.337000515122526,-1.29590908659956,5
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING",0.547826086956522,0.717002180991533,0.938011170595446,24
"REACTOME_SUPPRESSION_OF_APOPTOSIS",0.565891472868217,0.730514446793517,-0.91111335282476,7
"REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS",0.729128014842301,0.841757545590298,-0.839018917563389,25
"REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION",0.412915851272016,0.599471795761028,-1.050875094089,8
"REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM",0.190944881889764,0.362250576045896,-1.25785060293603,5
"REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION",0.972014925373134,0.986571990286823,-0.569367304276812,12
"REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS",0.756929637526652,0.859217426381605,0.818870309872035,22
"REACTOME_AMINO_ACIDS_REGULATE_MTORC1",0.692599620493359,0.817629480724939,-0.879377109365856,49
"REACTOME_STAT5_ACTIVATION",0.180232558139535,0.349449602322557,-1.30474742305675,7
"REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY",0.0950570342205323,0.22626401485396,-1.44346478214914,10
"REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH",0.00614754098360656,0.0316614286927716,1.61147819284443,65
"REACTOME_AGGREPHAGY",0.565762004175365,0.730514446793517,0.918275039421801,36
"REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI",0.307086614173228,0.494989298130575,-1.14010267517758,5
"REACTOME_RAS_PROCESSING",0.75234521575985,0.858001645955584,-0.813499727712864,19
"REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY",0.00427350427350427,0.0243779813363745,1.79684284834658,15
"REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS",0.898876404494382,0.950851166442798,-0.693270269769081,15
"REACTOME_SIGNALING_BY_MAPK_MUTANTS",0.304526748971193,0.493531937734836,1.1333590861474,7
"REACTOME_LEISHMANIA_INFECTION",0.00377358490566038,0.0243779813363745,-1.57737076390148,226
"REACTOME_SENSORY_PROCESSING_OF_SOUND",0.00191570881226054,0.0150317572335921,-1.87597571042041,72
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS",0.00411522633744856,0.0243779813363745,2.0162542367349,17
"REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS",0.263565891472868,0.449373063677583,-1.203245388916,7
"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION",0.00190839694656489,0.0150317572335921,-1.83271269057793,115
"REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION",0.788336933045356,0.881917594783311,0.804601270145064,25
"REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A",0.874485596707819,0.936007196476208,0.664508832399809,7
"REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA",0.00194174757281553,0.0150317572335921,-1.86787089165899,52
"REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE",0.105485232067511,0.244031778142216,1.37360256357152,9
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",0.0055452865064695,0.0304362322489334,-1.5814501994661,147
"REACTOME_SELECTIVE_AUTOPHAGY",0.573170731707317,0.738632291249447,0.947077663188322,71
"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS",0.214015151515152,0.391289504486929,-1.16274136748055,37
"REACTOME_PARASITE_INFECTION",0.0311890838206628,0.105210235241195,-1.44846266169614,53
"REACTOME_KILLING_MECHANISMS",0.847639484978541,0.919351778656126,0.731998737789785,12
"REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION",0.50968992248062,0.687113629673241,-0.963693373862591,7
"REACTOME_PEXOPHAGY",0.212927756653992,0.39066355160593,-1.24366581747694,10
"REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS",0.230337078651685,0.411542941006187,-1.18777867719979,15
"REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS",0.519685039370079,0.695869235474439,-0.962691443376152,5
"REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B",0.275929549902153,0.463822952541273,-1.17805410603968,8
"REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III",0.0619136960600375,0.171586098188691,-1.43186282661091,27
"REACTOME_SIGNALING_BY_KIT_IN_DISEASE",0.247582205029014,0.428739916025853,-1.1706343667261,18
"REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",0.00214592274678112,0.0150317572335921,1.76345759909089,41
"REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE",0.557223264540338,0.725290167987467,-0.929296150093486,19
"REACTOME_DEFECTIVE_F9_ACTIVATION",0.183070866141732,0.352659769273027,-1.26907480682761,5
"REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS",0.279245283018868,0.466228893058161,-1.15826445355534,11
"REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB",0.860323886639676,0.928178664963645,0.661200481396131,5
"REACTOME_SIGNALING_BY_CSF3_G_CSF",0.83804143126177,0.911725482678803,-0.776835354676894,28
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",0.0607375271149675,0.169112330398537,1.16086604145084,550
"REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE",0.00210970464135021,0.0150317572335921,2.1712886159513,38
"REACTOME_DISEASES_OF_DNA_REPAIR",0.00208768267223382,0.0150317572335921,2.19834329205344,34
"REACTOME_SARS_COV_1_INFECTION",0.862595419847328,0.929230769230769,-0.798820653837964,48
"REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS",0.792372881355932,0.883640961930961,0.849112585092339,83
"REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX",0.0951492537313433,0.22626401485396,-1.41431182946946,12
"REACTOME_SARS_COV_INFECTIONS",0.805251641137856,0.894199584393897,0.871217950187134,149
"REACTOME_FLT3_SIGNALING_IN_DISEASE",0.495395948434622,0.675478151912229,-0.971662471746809,26
"REACTOME_MATURATION_OF_SARS_COV_1_NUCLEOPROTEIN",0.222457627118644,0.402773918681115,1.20333394544536,11
"REACTOME_MATURATION_OF_PROTEIN_3A",0.890151515151515,0.946996724288911,-0.664715482603756,9
"REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN",0.477732793522267,0.66106690964427,0.987205741110176,5
"REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS",0.927813163481953,0.966377524800274,0.69248150208847,28
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",0.00213675213675214,0.0150317572335921,1.98308282166855,20
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION",0.246187363834423,0.428383051988568,1.16159947966746,13
"REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS",0.942913385826772,0.970904247447092,-0.581989993326737,5
"REACTOME_SARS_COV_2_INFECTION",0.931451612903226,0.966692571468715,0.75973395032822,68
"REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN",0.62208067940552,0.773219178082192,0.898723365965369,28
"REACTOME_ATTACHMENT_AND_ENTRY",0.931102362204724,0.966692571468715,-0.606841218860009,5
"REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN",0.0341880341880342,0.11105524831015,1.5067177848092,15
"REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS",0.414012738853503,0.600137069753274,1.0191503979733,47
"REACTOME_RND3_GTPASE_CYCLE",0.981308411214953,0.991120141475712,-0.644824596269809,42
"REACTOME_RND2_GTPASE_CYCLE",0.88411214953271,0.942589356419929,-0.760167839814667,42
"REACTOME_RND1_GTPASE_CYCLE",0.406852248394004,0.592901056463068,1.02222491726922,42
"REACTOME_SIGNALING_BY_ALK_IN_CANCER",0.0285714285714286,0.0993006993006993,1.42590432005744,54
"REACTOME_ALK_MUTANTS_BIND_TKIS",0.821888412017167,0.904380533075717,0.748236697393407,12
"REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING",0.923954372623574,0.965021008718844,-0.624180779385137,10
"REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS",0.539915966386555,0.711143733111619,0.937278854428389,10
"REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS",0.591876208897485,0.75394056169684,-0.906308119996548,18
"REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS",0.644194756554307,0.790205168262009,-0.869417106234375,15
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING",0.752711496746204,0.858001645955584,0.816152369203421,23
"REACTOME_RHOBTB3_ATPASE_CYCLE",0.47148288973384,0.654832924642243,-0.988947294657501,10
"REACTOME_NEGATIVE_REGULATION_OF_FLT3",0.156826568265683,0.320532437675302,-1.31077149496697,14
"REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES",0.0324427480916031,0.107613208908966,-1.52636155584388,6
"REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS",0.114503816793893,0.257504058581742,-1.3643017984191,6
"REACTOME_RHOBTB_GTPASE_CYCLE",0.00421052631578947,0.0243779813363745,1.69498439910387,35
"REACTOME_CYTOPROTECTION_BY_HMOX1",0.146443514644351,0.305808515874969,1.17604312862651,116
"REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY",0.00214132762312634,0.0150317572335921,2.00201460829271,61
"REACTOME_HEME_SIGNALING",0.282485875706215,0.467984934086629,-1.10341137448522,47
"REACTOME_REGULATION_OF_BACH1_ACTIVITY",0.960084033613445,0.981580611169652,0.61001442322445,10
"REACTOME_SENSORY_PERCEPTION",0.00186219739292365,0.0150317572335921,-1.59547358623579,213
"REACTOME_CELLULAR_RESPONSE_TO_STARVATION",0.00222222222222222,0.015163996948894,1.88740977404862,143
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",0.234273318872017,0.41553377277911,1.09895909809874,147
"REACTOME_MIRO_GTPASE_CYCLE",0.366279069767442,0.554309032698263,-1.09539888162802,7
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3",0.0780590717299578,0.1989125553972,1.12827018730442,659
"REACTOME_SENSORY_PERCEPTION_OF_TASTE",0.00189393939393939,0.0150317572335921,-1.92290129956539,31
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER",0.132196162046908,0.285865812345091,1.31556014037064,19
"REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE",0.0916030534351145,0.221003483287631,-1.40661837387966,6
"REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS",0.504347826086956,0.683620553359684,0.967490632682003,24
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING",0.701520912547528,0.823272475882224,-0.822259312259047,10
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",0.173112338858195,0.341868208261681,-1.23810505978815,26
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION",0.239700374531835,0.421205961611039,-1.16928061939813,15
"REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY",0.330798479087452,0.517545154584881,-1.08433957538633,10
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS",0.25515947467167,0.43880366405474,-1.16817789512485,22
"REACTOME_AMYLOID_FIBER_FORMATION",0.92911877394636,0.966692571468715,-0.765249389781734,72
"REACTOME_SERINE_BIOSYNTHESIS",0.19755600814664,0.370045236365125,1.250996620714,8
"REACTOME_GABA_RECEPTOR_ACTIVATION",0.00592885375494071,0.030747551125623,-1.74977615958762,57
"REACTOME_GABA_B_RECEPTOR_ACTIVATION",0.0111940298507463,0.0493795813830257,-1.59486180160368,41
"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING",0.470037453183521,0.654832924642243,-0.979450677217323,20
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",0.0065359477124183,0.0322685365536943,1.40230791157854,294
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",0.0130718954248366,0.056083052568794,1.33392848280775,357
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",0.828633405639913,0.907763914994319,0.769275365113489,23
"REACTOME_KINESINS",0.0303643724696356,0.102893816709606,1.44749449698524,55
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",0.204255319148936,0.37831637372803,1.12194427877111,138
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",0.00188323917137476,0.0150317572335921,-2.10843096359446,28
"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR",0.858736059479554,0.927472267065567,-0.827104711805853,100
"REACTOME_ION_CHANNEL_TRANSPORT",0.00190839694656489,0.0150317572335921,-1.88610228515709,176
"NABA_COLLAGENS",0.00215982721382289,0.0150317572335921,1.96653275483891,43
"NABA_ECM_GLYCOPROTEINS",0.397894736842105,0.585358710045959,1.01923047422746,191
"NABA_ECM_REGULATORS",0.0106157112526539,0.0475316080411622,1.42850117795547,222
"NABA_ECM_AFFILIATED",0.0146788990825688,0.061651376146789,-1.43853858266178,153
"NABA_PROTEOGLYCANS",0.1419624217119,0.298926990440752,1.23265882677594,33
"NABA_SECRETED_FACTORS",0.0258064516129032,0.0918315497728847,1.28677905782444,293
"NABA_CORE_MATRISOME",0.00429184549356223,0.0243779813363745,1.44335223589682,267
"NABA_MATRISOME_ASSOCIATED",0.0277185501066098,0.0970425138632163,1.20275052669305,668
"NABA_BASEMENT_MEMBRANES",0.36228813559322,0.550353143320929,1.05442956318228,40
"NABA_MATRISOME",0.0021505376344086,0.0150317572335921,1.33680206040208,935
"WP_NIPBL_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME",0.00610997963340122,0.0315224208768208,1.91771225692138,8
"WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3",0.0946502057613169,0.22626401485396,1.24820962554033,82
"WP_MELANOMA",0.00978473581213307,0.0442763007462531,-1.48528138829235,67
"WP_PENTOSE_PHOSPHATE_PATHWAY_IN_SENESCENT_CELLS",0.0733197556008147,0.191118453847578,1.45804379494087,8
"WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS",0.115173674588665,0.258815295872947,-1.19025060599987,152
"WP_MIRNA_BIOGENESIS",0.171548117154812,0.339529918192347,1.32391076107422,6
